9.557998,1.530419,1.366587,9.679748
9.562475,1.557715,1.369947,9.688519
9.568119,1.598738,1.367737,9.700766
9.582935,1.676744,1.373126,9.728521
9.592683,1.733174,1.378761,9.747998
9.592555,1.778957,1.386913,9.756116
9.60268,1.834174,1.405531,9.77628
9.602791,1.8744,1.416852,9.784016
9.613367,1.880348,1.4326,9.795537
9.613818,1.934247,1.441926,9.806468
9.623878,2.0216,1.455111,9.833916
9.628801,2.038003,1.461378,9.842117
9.631797,2.109371,1.488709,9.860069
9.633474,2.174007,1.493711,9.875735
9.637079,2.229537,1.497463,9.891619
9.635819,2.300067,1.50172,9.906529
9.641697,2.30551,1.501522,9.913511
9.644853,2.356407,1.503735,9.928537
9.642873,2.398734,1.501266,9.936746
9.649393,2.477319,1.497975,9.962324
9.646949,2.482913,1.492528,9.96135
9.65154,2.541934,1.483195,9.980664
9.656337,2.593042,1.482237,9.998436
9.660225,2.638655,1.482509,10.014112
9.66145,2.666143,1.484065,10.022571
9.662197,2.720475,1.486161,10.03788
9.667387,2.788662,1.499841,10.061561
9.665144,2.818324,1.505404,10.067669
9.662718,2.855047,1.506188,10.075685
9.661511,2.884512,1.512239,10.082916
9.659298,2.950469,1.51809,10.099867
9.657595,3.002699,1.522871,10.113621
9.655014,3.051525,1.52955,10.125765
9.666624,3.1655,1.541504,10.171726
9.672498,3.183009,1.54512,10.182768
9.67364,3.28527,1.547094,10.216277
9.676553,3.29666,1.547288,10.222703
9.67468,3.38178,1.548224,10.248701
9.671978,3.430285,1.546642,10.262261
9.668904,3.438719,1.545589,10.262188
9.668703,3.48105,1.546634,10.27626
9.663887,3.52511,1.54521,10.286745
9.670442,3.608388,1.539271,10.32172
9.677292,3.654338,1.539839,10.344281
9.676868,3.699723,1.540129,10.360006
9.674325,3.771307,1.53901,10.383416
9.667119,3.809481,1.536859,10.390637
9.682118,3.908693,1.534856,10.441326
9.687616,3.929919,1.532827,10.454385
9.691313,4.010479,1.535606,10.488351
9.692148,4.062825,1.533773,10.509248
9.695096,4.066305,1.535506,10.513311
9.697199,4.1046,1.534948,10.530119
9.702578,4.161995,1.536948,10.557567
9.697148,4.212626,1.53813,10.572649
9.698076,4.293166,1.542124,10.605845
9.696586,4.30673,1.54135,10.609981
9.7034,4.362637,1.541557,10.639012
9.704969,4.409975,1.546434,10.659939
9.711675,4.489977,1.556946,10.69937
9.720985,4.574054,1.571554,10.743348
9.701715,4.630326,1.5837,10.750033
9.689472,4.684105,1.587887,10.762282
9.702485,4.761636,1.584778,10.807931
9.68394,4.799237,1.591153,10.807931
9.689518,4.897402,1.584001,10.856855
9.693355,4.900435,1.585127,10.861648
9.693241,4.948897,1.577052,10.883496
9.693338,4.999094,1.574937,10.9065
9.686517,5.097091,1.562725,10.945728
9.685943,5.141901,1.558802,10.966159
9.688305,5.150777,1.552045,10.972409
9.690102,5.231668,1.552489,11.012195
9.690316,5.224882,1.552003,11.009161
9.688036,5.271526,1.548039,11.029371
9.688019,5.319294,1.545196,11.052267
9.707254,5.391954,1.537905,11.104231
9.715293,5.444248,1.539595,11.13673
9.715487,5.511639,1.537518,11.169998
9.71691,5.575328,1.540287,11.202796
9.71564,5.638096,1.543104,11.233067
9.709927,5.655661,1.552031,11.236957
9.706039,5.717302,1.561664,11.264757
9.691829,5.757304,1.593015,11.272892
9.676665,5.814187,1.623406,11.289048
9.66703,5.852276,1.633273,11.300469
9.665285,5.896175,1.649088,11.321776
9.662218,5.954711,1.659683,11.34976
9.654685,6.051753,1.675441,11.394588
9.649342,6.072678,1.670226,11.401194
9.644105,6.110867,1.667545,11.417156
9.638055,6.148981,1.653539,11.4325
9.647452,6.209005,1.629718,11.472798
9.638828,6.275977,1.625035,11.501952
9.637955,6.315045,1.58799,11.522586
9.644846,6.399673,1.555248,11.574924
9.651242,6.413488,1.537376,11.587894
9.659716,6.501877,1.505535,11.644077
9.673847,6.494125,1.478338,11.65148
9.690119,6.539405,1.448556,11.690262
9.70265,6.569424,1.426414,11.717454
9.710642,6.595776,1.415462,11.73886
9.72895,6.632046,1.397494,11.774401
9.751742,6.662337,1.389663,11.810301
9.756284,6.690659,1.389576,11.830046
9.767856,6.731803,1.38508,11.862891
9.773188,6.763794,1.390508,11.885458
9.764802,6.762185,1.398856,11.877647
9.756731,6.789511,1.400813,11.8866
9.772256,6.830196,1.402669,11.922607
9.785493,6.876088,1.411756,11.959785
9.795085,6.938462,1.420696,12.00358
9.79603,6.979961,1.439184,12.028386
9.793625,6.97699,1.438703,12.024703
9.781342,7.015835,1.463841,12.0373
9.777041,7.057562,1.477314,12.05818
9.782087,7.084983,1.482027,12.078336
9.792342,7.143531,1.485888,12.121056
9.785788,7.181577,1.504248,12.138233
9.781366,7.226275,1.519323,12.161175
9.780337,7.262246,1.531049,12.181757
9.7735,7.27969,1.551752,12.186681
9.762272,7.310567,1.574415,12.196161
9.764392,7.330607,1.580367,12.209879
9.764068,7.350813,1.587857,12.221762
9.753284,7.376844,1.602528,12.228834
9.739495,7.406396,1.616689,12.235704
9.729443,7.447976,1.628724,12.252935
9.726358,7.502868,1.630788,12.283936
9.726551,7.517784,1.633922,12.293204
9.721013,7.557707,1.645566,12.313287
9.701548,7.570386,1.671083,12.305721
9.695707,7.62078,1.692343,12.332195
9.695664,7.652136,1.698527,12.351562
9.677034,7.680758,1.716829,12.354717
9.647422,7.728659,1.735938,12.361429
9.633987,7.759725,1.749869,12.37041
9.62198,7.790773,1.754194,12.380575
9.612793,7.816861,1.75596,12.38988
9.607224,7.85003,1.759289,12.406519
9.601403,7.86891,1.763267,12.413971
9.591689,7.888355,1.773536,12.418802
9.579386,7.913206,1.786954,12.425115
9.566004,7.969375,1.803511,12.450677
9.561807,7.978888,1.811173,12.453545
9.540715,8.02889,1.8402,12.469495
9.537799,8.036113,1.844958,12.471917
9.520952,8.06421,1.855856,12.47718
9.498464,8.104938,1.873343,12.486426
9.49473,8.114454,1.877768,12.489766
9.479288,8.152424,1.892399,12.502756
9.462225,8.18129,1.908558,12.508686
9.446116,8.199313,1.92028,12.508311
9.438204,8.211532,1.933135,12.510354
9.431848,8.208226,1.949659,12.503389
9.425251,8.224392,1.96733,12.509036
9.418293,8.238733,1.975456,12.513232
9.40295,8.263653,2.001935,12.518124
9.396623,8.267602,2.020191,12.515981
9.391009,8.266866,2.03545,12.511279
9.382019,8.268703,2.044066,12.505748
9.366646,8.28659,2.066509,12.506064
9.357864,8.296794,2.083778,12.506255
9.348935,8.314023,2.097465,12.511018
9.342676,8.319977,2.118778,12.5103
9.332306,8.334237,2.136577,12.512052
9.323582,8.336767,2.151262,12.507233
9.317766,8.340448,2.167284,12.505352
9.309004,8.365589,2.185615,12.515615
9.294895,8.37354,2.200031,12.510446
9.286464,8.373025,2.215569,12.503838
9.283434,8.372045,2.227947,12.500931
9.268939,8.371059,2.241304,12.48951
9.258502,8.379856,2.255931,12.487668
9.245291,8.386511,2.276102,12.482347
9.223397,8.412126,2.296112,12.483385
9.206481,8.415635,2.316037,12.47326
9.203347,8.410311,2.328852,12.467355
9.188708,8.419888,2.346487,12.46302
9.172684,8.419717,2.366736,12.451095
9.162644,8.422753,2.376955,12.445755
9.147493,8.446369,2.396798,12.450614
9.138402,8.453341,2.409438,12.448669
9.138055,8.4445,2.420746,12.442412
9.123066,8.449387,2.436147,12.434729
9.108981,8.450915,2.453496,12.425438
9.093931,8.450432,2.468417,12.41408
9.072535,8.458595,2.483916,12.40398
9.054004,8.473004,2.493084,12.400273
9.047832,8.474585,2.520589,12.396849
9.031678,8.47168,2.534819,12.383076
9.01422,8.479173,2.554703,12.375481
9.000042,8.477305,2.566712,12.363877
8.98412,8.468696,2.576975,12.346385
8.970547,8.489055,2.598669,12.350496
8.992069,8.494547,2.621556,12.369909
9.008248,8.486538,2.636647,12.376181
9.007482,8.489922,2.653779,12.377944
9.003235,8.486435,2.663215,12.372462
8.997846,8.479844,2.678312,12.36402
8.990933,8.485527,2.694008,12.36289
8.955247,8.497726,2.698184,12.345355
8.926456,8.49277,2.708687,12.321069
8.899114,8.497815,2.733881,12.304759
8.871806,8.495446,2.73588,12.283385
8.830448,8.500852,2.762912,12.257296
8.818112,8.497729,2.766913,12.246245
8.800177,8.493648,2.773663,12.230502
8.779352,8.498258,2.789626,12.218732
8.754009,8.512146,2.799935,12.210213
8.714814,8.527229,2.810579,12.192687
8.682454,8.527279,2.822113,12.169613
8.664291,8.531238,2.833319,12.159439
8.650399,8.526752,2.832539,12.146394
8.609787,8.526558,2.848385,12.117369
8.562343,8.531295,2.862808,12.087047
8.543103,8.539568,2.873428,12.079272
8.510596,8.542482,2.88343,12.058368
8.473767,8.549511,2.895143,12.037395
8.43325,8.557171,2.898181,12.014362
8.384317,8.564983,2.912809,11.985646
8.308285,8.570973,2.923461,11.936883
8.30597,8.571642,2.934041,11.935752
8.265714,8.581988,2.952565,11.915223
8.219848,8.580231,2.949783,11.882182
8.134054,8.585371,2.95571,11.826725
8.126424,8.584522,2.968286,11.820862
8.065973,8.591973,2.978142,11.784817
8.02667,8.594504,2.985726,11.759802
7.934035,8.605299,2.996259,11.704703
7.919496,8.609963,3.004515,11.698285
7.849483,8.621573,3.012294,11.659584
7.827254,8.624742,3.008624,11.646977
7.790303,8.625525,3.01518,11.622758
7.752483,8.619051,3.020113,11.592629
7.705146,8.618365,3.025004,11.560515
7.671488,8.619456,3.031711,11.538923
7.615561,8.621446,3.034648,11.503308
7.53563,8.634236,3.051667,11.460181
7.525963,8.633401,3.055763,11.453197
7.481718,8.636661,3.063921,11.426636
7.440009,8.635734,3.056708,11.398668
7.394118,8.633289,3.058986,11.366911
7.330573,8.635989,3.064819,11.327736
7.265667,8.642215,3.070351,11.290606
7.215866,8.647436,3.07754,11.262631
7.211705,8.649672,3.076266,11.261684
7.168168,8.647951,3.08183,11.232528
7.129019,8.646921,3.086052,11.206791
7.085891,8.643988,3.090957,11.177137
7.031374,8.644835,3.098361,11.143311
6.947502,8.650411,3.102809,11.094926
6.950347,8.653077,3.104424,11.098787
6.909658,8.654304,3.108792,11.07431
6.848368,8.657428,3.111104,11.038624
6.800294,8.659818,3.114161,11.010742
6.687689,8.667507,3.115623,10.947642
6.631369,8.666997,3.110344,10.912924
6.620613,8.662036,3.112322,10.902448
6.56339,8.663182,3.110339,10.868708
6.532636,8.658042,3.113144,10.84606
6.474006,8.657278,3.114402,10.810237
6.426572,8.654938,3.116943,10.780018
6.329133,8.648847,3.120576,10.717298
6.320556,8.64069,3.120218,10.705651
6.279061,8.641087,3.123325,10.681525
6.196801,8.639066,3.126084,10.631735
6.179721,8.643366,3.128729,10.625287
6.162976,8.640712,3.131784,10.613396
6.101233,8.639956,3.13091,10.577045
6.062735,8.639129,3.132771,10.554208
6.023529,8.641344,3.135517,10.533553
5.907531,8.641944,3.136111,10.468147
5.913737,8.642156,3.135597,10.471826
5.84665,8.645507,3.137229,10.436863
5.836392,8.645141,3.13694,10.430817
5.787375,8.650517,3.139333,10.407937
5.674584,8.653115,3.139781,10.347816
5.666639,8.655753,3.139869,10.345669
5.626542,8.65668,3.140057,10.324539
5.576778,8.652291,3.138075,10.293814
5.483098,8.652511,3.140254,10.24355
5.454369,8.65595,-3.137441,10.23111
5.382349,8.656543,-3.137577,10.193401
5.335857,8.654021,-3.138396,10.166782
5.261298,8.65494,-3.136199,10.128635
5.228477,8.657285,-3.134515,10.113632
5.176927,8.658912,-3.132389,10.088475
5.120721,8.660177,-3.133961,10.060837
5.056478,8.657159,-3.132474,10.025685
4.982796,8.656301,-3.132247,9.987983
4.960264,8.657785,-3.132073,9.978049
4.914004,8.6581,-3.133011,9.955407
4.864244,8.655677,-3.132474,9.928827
4.793014,8.655292,-3.132832,9.893789
4.763034,8.658132,-3.132032,9.881788
4.707947,8.658644,-3.131376,9.855805
4.665384,8.663488,-3.12831,9.839809
4.622343,8.66346,-3.128251,9.81945
4.564655,8.663006,-3.128454,9.792025
4.459114,8.658185,-3.12813,9.738987
4.438374,8.657569,-3.127271,9.72896
4.354285,8.659767,-3.125747,9.692851
4.308772,8.654243,-3.125429,9.667546
4.27945,8.650591,-3.125416,9.651239
4.243309,8.648353,-3.126511,9.633259
4.17665,8.649395,-3.12371,9.605021
4.145464,8.64498,-3.123531,9.587521
4.088261,8.643292,-3.121783,9.561401
4.049477,8.643656,-3.12339,9.545211
3.974334,8.640322,-3.122424,9.510547
3.904942,8.645789,-3.122485,9.486741
3.857708,8.646214,-3.121195,9.467784
3.7711,8.642132,-3.122585,9.429085
3.705609,8.642123,-3.126646,9.403075
3.652074,8.639216,-3.127498,9.37943
3.599815,8.642432,-3.127392,9.362174
3.544407,8.644736,-3.129152,9.343141
3.464836,8.648244,-3.126864,9.316502
3.444444,8.645,-3.128427,9.305924
3.380723,8.641569,-3.128004,9.279332
3.338629,8.639847,-3.128724,9.262473
3.282214,8.637587,-3.131957,9.240176
3.229558,8.641573,-3.130141,9.225336
3.167196,8.638551,-3.131944,9.200853
3.136144,8.637354,-3.131836,9.189085
3.07155,8.636009,-3.131722,9.165974
3.033066,8.631015,-3.136212,9.148438
2.968692,8.629205,-3.134242,9.125585
2.93123,8.624691,-3.132266,9.109193
2.886218,8.619815,-3.134973,9.090185
2.836747,8.616949,-3.137084,9.071876
2.819886,8.620998,-3.135542,9.070466
2.705764,8.614763,3.139207,9.02969
2.710467,8.609526,3.134816,9.026105
2.610141,8.607624,3.131978,8.994667
2.553119,8.605223,3.130947,8.975983
2.541343,8.604149,3.12618,8.971611
2.503274,8.599127,3.12375,8.95608
2.449859,8.600733,3.125993,8.942842
2.408283,8.597982,3.123633,8.928892
2.342008,8.600653,3.121594,8.913823
2.250921,8.602579,3.12316,8.892188
2.248638,8.599357,3.121031,8.888494
2.1951,8.60189,3.122984,8.877554
2.083499,8.606463,3.124054,8.855065
2.085966,8.605231,3.121339,8.854449
1.991546,8.607093,3.121254,8.834495
1.945232,8.610017,3.122818,8.827022
1.945385,8.609109,3.12356,8.82617
1.910849,8.607444,3.121526,8.816997
1.850648,8.603967,3.121813,8.800747
1.79897,8.605603,3.118074,8.791626
1.731277,8.601082,3.117408,8.773593
1.652003,8.60875,3.118425,8.765825
1.635075,8.612831,3.121101,8.76666
1.595544,8.613469,3.119715,8.760001
1.542184,8.614816,3.120192,8.751765
1.466457,8.616785,3.121395,8.740679
1.412154,8.617049,3.115677,8.731993
1.411401,8.617453,3.115227,8.732271
1.37638,8.622893,3.115325,8.73205
1.328702,8.628338,3.117398,8.730044
1.279089,8.633902,3.116493,8.728134
1.230053,8.633578,3.115968,8.720762
1.195551,8.629523,3.116666,8.711947
1.151844,8.626969,3.123118,8.703525
1.119894,8.628057,3.124783,8.700433
0.992536,8.629776,3.125059,8.686666
0.988149,8.622251,3.129841,8.678689
0.870008,8.623772,3.130158,8.667546
0.863206,8.621798,3.131865,8.664902
0.795225,8.620733,3.129784,8.657333
0.743969,8.62222,3.131851,8.654258
0.700664,8.621141,3.128368,8.649567
0.641912,8.620316,3.129013,8.644183
0.60582,8.621366,3.128351,8.642625
0.554932,8.619543,3.129655,8.637388
0.507159,8.619059,3.128991,8.633967
0.455477,8.621062,3.128481,8.633086
0.405236,8.619798,3.125768,8.629318
0.352136,8.621858,3.124203,8.629046
0.297054,8.62278,3.123167,8.627895
0.249837,8.624046,3.123041,8.627664
0.192071,8.623866,3.118906,8.626005
0.140661,8.632086,3.118219,8.633232
0.085913,8.637433,3.120456,8.63786
0.031846,8.643896,3.118509,8.643955
-0.03452,8.646387,3.118621,8.646456
-0.067795,8.647785,3.117768,8.64805
-0.13391,8.647862,3.118831,8.648899
-0.169039,8.649829,3.118125,8.65148
-0.20679,8.64645,3.119457,8.648923
-0.249799,8.643698,3.122995,8.647307
-0.302005,8.639472,3.126346,8.644749
-0.340072,8.631282,3.130784,8.637979
-0.399031,8.624411,3.130183,8.633637
-0.472133,8.621959,3.131122,8.634876
-0.500173,8.618254,3.131747,8.632756
-0.551166,8.622349,3.135435,8.639947
-0.620478,8.627002,3.136872,8.649287
-0.661676,8.628091,3.136241,8.653425
-0.77343,8.63201,3.138863,8.66659
-0.820326,8.629895,3.139115,8.668796
-0.816623,8.6339,3.138697,8.672433
-0.863345,8.634426,3.13715,8.677481
-0.923757,8.633635,3.136579,8.682913
-1.00609,8.630282,3.135366,8.688727
